di	O
West	O
Kensington	O
dengan	O
nama	O
Fulham	O
St	O
Andrew	O
's	O
Church	O
Sunday	O
School	O
.	O

Berlin	Place
adalah	O
salah	O
seorang	O
dari	O
segelintir	O
penulis	O
lagu	O
Tin	O
Pan	O
Alley/Broadway	O
yang	O
menulis	O
baik	O
kata-kata	O
maupun	O
musik	O
dari	O
lagu-lagunya	O
.	O

Meskipun	O
ia	O
tidak	O
pernah	O
belajar	O
untuk	O
membaca	O
musik	O
lebih	O
dari	O
tingkat	O
yang	O
paling	O
dasar	O
,	O
ia	O
mengarang	O
lebih	O
dari	O
3.000	O
lagu	O
,	O
antara	O
lain	O
adalah	O
-LRB-	O
``	O
God	Person
Bless	Person
America	O
''	O
,	O
``	O
White	O
Christmas	O
''	O
,	O
``	O
Alexander	O
's	O
Ragtime	O
Band	O
''	O
,	O
``	O
There	O
's	O
No	O
Business	O
Like	O
Show	O
Business	O
''	O
-RRB-	O
meninggalkan	O
tanda	O
yang	O
tidak	O
terhapuskan	O
pada	O
musik	O
dan	O
budaya	O
Amerika	Place
.	O

Berlin	Place
dilahirkan	O
dengan	O
nama	O
Israel	Place
Isidore	O
Baline	O
dalam	O
sebuah	O
keluarga	O
Yahudi	O
di	O
Tyumen	O
,	O
Rusia	Place
-LRB-	O
menuut	O
sumber	O
lainnya	O
kemungkinan	O
Mogilev	O
,	O
kini	O
bagian	O
dari	O
Belarus	Place
-RRB-	O
.	O

Orangtuanya	O
bernama	O
Leah	O
-LRB-	O
Lena	O
-RRB-	O
Yarchin	O
dam	O
Moses	O
Baline	O
;	O
ayahnya	O
adalah	O
seorang	O
rabi	O
yang	O
memperoleh	O
pekerjaan	O
dengan	O
memberikan	O
sertifikat	O
kosher	O
meat	O
.	O

Sementara	O
bekerja	O
sebagai	O
pelayan	O
yang	O
bernyanyi	O
di	O
Kafe	O
Pelham	O
di	O
Pecinan	O
,	O
Berlin	Place
ditanyai	O
oleh	O
si	O
pemilik	O
untuk	O
mengarang	O
sebuah	O
lagu	O
asli	O
untuk	O
kafenya	O
karena	O
kedai	O
saingannya	O
mempunyai	O
lagu	O
mereka	O
sendiri	O
yang	O
diterbitkan	O
.	O

Meskipun	O
lagu	O
itu	O
hanya	O
memperoleh	O
bayaran	O
37	O
sen	O
,	O
uang	O
itu	O
memberikan	O
kepadanya	O
sebuah	O
karier	O
yang	O
baru	O
dan	O
nama	O
yang	O
aru	O
pula	O
:	O
Israel	Place
Baline	O
keliru	O
dicetak	O
sebagai	O
``	O
I.	O
Berlin	Place
''	O
di	O
kertas	O
musiknya	O
.	O

Emma	Person
Watson	Person
-LRB-	O
Emma	O
Charlotte	O
Duerre	O
Watson	Person
,	O
-RRB-	O
adalah	O
seorang	O
aktris	O
dan	O
model	O
yang	O
berasal	O
dari	O
Inggris	Place
.	O

Watson	Person
terkenal	O
karena	O
memerankan	O
karakter	O
Hermione	O
Granger	O
dalam	O
film	O
seri	O
``	O
Harry	O
Potter	O
''	O
sejak	O
berusia	O
sembilan	O
tahun	O
.	O

Dari	O
tahun	O
2001	O
hingga	O
2011	O
,	O
Watson	Person
membintangi	O
semua	O
film-film	O
``	O
Harry	O
Potter	O
''	O
,	O
bersama	O
dengan	O
Daniel	Person
Radcliffe	Person
dan	O
Rupert	Person
Grint	Person
.	O

Pada	O
tahun	O
2007	O
,	O
Watson	Person
mengumumkan	O
keterlibatannya	O
dalam	O
dua	O
produksi	O
:	O
adaptasi	O
televisi	O
dari	O
novel	O
``	O
Ballet	O
Shoes	O
''	O
,	O
dan	O
sebuah	O
film	O
animasi	O
berjudul	O
``	O
The	O
Tale	O
of	O
Despereaux	O
''	O
.	O

Sedangkan	O
``	O
The	O
Tale	O
of	O
Despereaux	O
''	O
,	O
yang	O
diangkat	O
dari	O
novel	O
karya	O
Kate	Person
DiCamillo	Person
,	O
dirilis	O
pada	O
tahun	O
2008	O
dan	O
meraup	O
pendapatan	O
kotor	O
lebih	O
dari	O
US	O
$	O
86	O
juta	O
di	O
seluruh	O
dunia	O
.	O

Pada	O
tahun	O
2012	O
,	O
Watson	Person
terpilih	O
untuk	O
memerankan	O
tokoh	O
Ila	O
dalam	O
film	O
Darren	Person
Aronofsky	Person
yang	O
diangkat	O
dari	O
kisah	O
epik	O
Alkitab	O
berjudul	O
``	O
Noah	Organisation
''	O
.	O

Emma	Person
Watson	Person
dilahirkan	O
di	O
Paris	Place
,	O
orangtuanya	O
bernama	O
Jacqueline	Person
Luesby	O
dan	O
Chris	Person
Watson	Person
,	O
keduanya	O
berprofesi	O
sebagai	O
pengacara	O
.	O

David	O
William	O
Moyes	Person
-LRB-	O
-RRB-	O
adalah	O
seorang	O
manajer	O
sepak	O
bola	O
profesional	O
Skotlandia	Place
dan	O
juga	O
mantan	O
pemain	O
Timnas	O
Skotlandia	Place
.	O

Saat	O
ini	O
dia	O
berstatus	O
tanpa	O
klub	O
semenjak	O
diberhentikan	O
oleh	O
Real	Organisation
Sociedad	Organisation
&	O
Kemungkinannya	O
dia	O
akan	O
kembali	O
ke	O
Everton	Person
Sebelumnya	O
ia	O
adalah	O
manajer	O
,	O
,	O
dan	O
Real	Organisation
Sociedad	Organisation
Moyes	Person
meraih	O
predikat	O
``	O
Manager	O
of	O
the	O
Year	O
''	O
dari	O
Asosiasi	O
Manajer	O
Liga	O
pada	O
tahun	O
2003	O
,	O
2005	O
dan	O
2009	O
.	O

Moyes	Person
memimpin	O
Preston	O
meraih	O
gelar	O
Divisi	O
Dua	O
pada	O
tahun	O
1999-2000	O
dan	O
lolos	O
final	O
play-off	O
Divisi	O
Satu	O
pada	O
musim	O
berikutnya	O
.	O

Moyes	Person
menjadi	O
manajer	O
Everton	Person
pada	O
Maret	O
2002	O
dan	O
di	O
bawahnya	O
klub	O
memenuhi	O
syarat	O
untuk	O
tahap	O
awal	O
dari	O
Liga	O
Champions	O
UEFA	O
pada	O
tahun	O
2005	O
dan	O
mencapai	O
Final	O
Piala	O
FA	O
2009	O
.	O

Setelah	O
10	O
tahun	O
di	O
klub	O
Everton	Person
,	O
Moyes	Person
menerima	O
pujian	O
dari	O
banyak	O
rekan	O
manajer	O
termasuk	O
dari	O
Sir	O
Alex	Person
Ferguson	Person
,	O
Arsene	O
Wenger	Person
dan	O
Kenny	Person
Dalglish	Person
atas	O
prestasinya	O
di	O
Everton	Person
.	O

Ketika	O
bermain	O
untuk	O
Fulham	O
,	O
ia	O
membawa	O
klub	O
ini	O
menjadi	O
juara	O
Divisi	O
I	O
dan	O
promosi	O
ke	O
Liga	O
Primer	O
Inggris	Place
.	O

Unilever	Organisation
memiliki	O
lebih	O
dari	O
400	O
merek	O
dagang	O
,	O
dengan	O
14	O
merek	O
diantaranya	O
memiliki	O
total	O
penjualan	O
lebih	O
dari	O
£	O
1	O
milliar	O
,	O
yakni	O
:	O
Axe	O
,	O
Dove	O
,	O
Omo	O
,	O
Becel	O
,	O
Heartbrand	O
,	O
Hellmann	O
's	O
,	O
Knorr	O
,	O
Lipton	O
,	O
Lux	O
,	O
Magnum	O
,	O
Rama	O
,	O
Rexona	O
,	O
Sunsilk	O
dan	O
Surf	O
.	O

Unilever	Organisation
dibagi	O
menjadi	O
empat	O
divisi	O
utama	O
,	O
yakni	O
Makanan	O
,	O
Minuman	O
dan	O
Es	O
Krim	O
,	O
Perawatan	O
Rumah	O
Tangga	O
,	O
dan	O
Perawatan	O
Tubuh	O
.	O

Unilever	Organisation
didirikan	O
pada	O
tahun	O
1930	O
sebagai	O
hasil	O
penggabungan	O
dari	O
produsen	O
margarin	O
asal	O
Belanda	Place
,	O
Margarine	O
Unie	O
dan	O
produsen	O
sabun	O
asal	O
Inggris	Place
,	O
Lever	O
Brothers	O
.	O

Unilever	Organisation
juga	O
membuat	O
beberapa	O
upaya	O
akuisisi	O
,	O
termasuk	O
Lipton	O
-LRB-	O
1971	O
-RRB-	O
,	O
Brooke	O
Bond	O
-LRB-	O
1984	O
-RRB-	O
,	O
Chesebrough-Ponds	O
-LRB-	O
1987	O
-RRB-	O
,	O
Best	O
Foods	O
dan	O
Ben	O
&	O
Jerry	O
's	O
-LRB-	O
2000	O
-RRB-	O
,	O
serta	O
Alberto-Culver	O
-LRB-	O
2010	O
-RRB-	O
.	O

Nama	O
Eni	Organisation
diambil	O
dari	O
inisial	O
nama	O
perusahaan	O
ini	O
pada	O
awalnya	O
yaitu	O
Ente	O
Nazionale	O
Idrocarburi	O
,	O
tetapi	O
tidak	O
digunakan	O
lagi	O
sebagai	O
akronim	O
.	O

Produksi	O
minyak	O
buminya	O
terutama	O
dihasilkan	O
dari	O
Libya	Place
,	O
Mesir	Place
,	O
Nigeria	Place
,	O
Kongo	O
,	O
Laut	O
Utara	O
,	O
dan	O
Angola	Place
,	O
dengan	O
daerah	O
produksi	O
lain	O
yang	O
lebih	O
kecil	O
seperti	O
Tunisia	Place
dan	O
Amerika	Place
Serikat	Place
.	O

Birmingham	Place
pada	O
musim	O
2008/09	O
bermain	O
di	O
Football	O
League	O
Championship	O
,	O
sebelum	O
kembali	O
lagi	O
ke	O
Premier	O
League	O
pada	O
musim	O
2009-10	O
.	O

Tapi	O
sekitar	O
5	O
-	O
6	O
tahun	O
belakang	O
ini	O
,	O
banyak	O
generasi	O
muda	O
yang	O
megadu	O
nasib	O
ke	O
negeri	O
jiran	O
,	O
seperti	O
Maladewa	Place
-LRB-	O
hotel	O
-RRB-	O
,	O
Uni	Place
Emirat	Place
Arab	Place
-LRB-	O
hotel	O
-RRB-	O
,	O
Mauritius	Place
-LRB-	O
perkapalan	O
-RRB-	O
,	O
dsb	O
.	O

Sukses	O
Partai	Organisation
Demokrat	Organisation
dalam	O
pemilu	O
sela	O
-LRB-	O
``	O
mid-term	O
election	O
''	O
-RRB-	O
di	O
bulan	O
November	O
2006	O
merupakan	O
titik	O
balik	O
dari	O
dominasi	O
Partai	Organisation
Republik	Organisation
selama	O
12	O
tahun	O
terakhir	O
.	O

Hal	O
ini	O
disebabkan	O
oleh	O
rasa	O
kecewa	O
para	O
pemilih	O
di	O
Amerika	Place
Serikat	Place
terhadap	O
kepemimpinan	O
Presiden	O
George	O
W.	O
Bush	O
.	O

Ayahnya	O
,	O
Thomas	O
D'Alesandro	O
,	O
Jr	O
,	O
pernah	O
menjabat	O
sebagai	O
anggota	O
Dewan	O
Perwakilan	O
AS	O
dari	O
Maryland	O
dan	O
wali	O
kota	O
Baltimore	Place
.	O

Kakak	O
Nancy	O
,	O
Thomas	O
L.J	O
D'Alesandro	O
III	O
,	O
pernah	O
menjadi	O
wali	O
kota	O
Baltimore	Place
,	O
tahun	O
1967	O
-	O
1971	O
.	O

Nancy	O
bersekolah	O
di	O
Institute	O
of	O
Notredame	O
high	O
school	O
dan	O
selanjutnya	O
kuliah	O
di	O
Trinity	O
College	O
,	O
Washington	Place
,	O
DC	O
,	O
tahun	O
1962	O
dimana	O
ia	O
bertemu	O
dengan	O
Paul	O
Pelosi	Person
yang	O
kemudian	O
menjadi	O
suaminya	O
.	O

Setelah	O
pasangan	O
ini	O
menikah	O
,	O
mereka	O
pindah	O
ke	O
San	Place
Francisco	Place
dimana	O
adik	O
Paul	O
,	O
yaitu	O
Ron	O
Pelosi	Person
,	O
menjabat	O
sebagai	O
anggota	O
dewan	O
pengawas	O
-LRB-	O
``	O
board	O
of	O
supervisors	O
''	O
-RRB-	O
kota	O
San	Place
Francisco	Place
.	O

Keluarga	O
Pelosi	Person
merupakan	O
salah	O
satu	O
anggota	O
Dewan	O
Perwakilan	O
terkaya	O
dengan	O
aset	O
senilai	O
US$	O
25	O
juta	O
,	O
kebanyakan	O
dalam	O
bentuk	O
saham	O
dan	O
investasi	O
yang	O
dimiliki	O
oleh	O
Paul	O
Pelosi	Person
.	O

Standard	Organisation
Chartered	Organisation
menempati	O
daftar	O
primer	O
di	O
Bursa	O
Saham	O
London	O
dan	O
merupakan	O
bagian	O
dari	O
FTSE	O
100	O
Index	O
.	O

Bank	O
ini	O
juga	O
menempati	O
daftar	O
sekunder	O
di	O
Bursa	O
Saham	O
Hong	Place
Kong	Place
dan	O
Bursa	O
Saham	O
India	Place
.	O

Bank	O
ini	O
beroperasi	O
di	O
lebih	O
dari	O
50	O
negara	O
dan	O
teritori	O
di	O
seluruh	O
Afrika	Place
,	O
Asia	O
,	O
Eropa	Place
,	O
Amerika	Place
Utara	Place
,	O
dan	O
Amerika	Place
Selatan	Place
dengan	O
48	O
juta	O
nasabah	O
.	O

Per	O
31	O
Desember	O
2010	O
,	O
total	O
asetnya	O
mencapai	O
US$	O
2,33	O
triliun	O
,	O
terbesar	O
keempat	O
di	O
dunia	O
setelah	O
BNP	O
Paribas	O
,	O
Deutsche	Organisation
Bank	Organisation
,	O
dan	O
HSBC	Organisation
.	O

Barclays	Organisation
adalah	O
bank	O
universal	O
dan	O
tersusun	O
dalam	O
dua	O
kluster	O
bisnis	O
:	O
Perbankan	O
Perusahaan	O
dan	O
Investasi	O
&	O
Manajemen	O
Kekayaan	O
dan	O
Investasi	O
;	O
dan	O
Perbankan	O
Ritel	O
dan	O
Bisnis	O
.	O

Kluster	O
Perbankan	O
Perusahaan	O
dan	O
Investasi	O
&	O
Manajemen	O
Kekayaan	O
dan	O
Investasi	O
terdiri	O
dari	O
tiga	O
unit	O
bisnis	O
:	O
perbankan	O
perusahaan	O
;	O
perbankan	O
investasi	O
;	O
dan	O
manajemen	O
kekayaan	O
dan	O
investasi	O
.	O

Kluster	O
Perbankan	O
Ritel	O
dan	O
Bisnis	O
terdiri	O
dari	O
empat	O
unit	O
bisnis	O
:	O
perbankan	O
ritel	O
dan	O
bisnis	O
Afrika	Place
;	O
Barclaycard	O
-LRB-	O
kartu	O
kredit	O
dan	O
pinjaman	O
-RRB-	O
;	O
perbankan	O
ritel	O
dan	O
bisnis	O
Eropa	Place
;	O
dan	O
perbankan	O
ritel	O
dan	O
bisnis	O
Britania	Place
Raya	Place
.	O

Nasabah	O
Barclays	Organisation
dan	O
bank	O
lain	O
bisa	O
memakai	O
ATM	O
Barclays	Organisation
secara	O
gratis	O
di	O
Britania	Place
Raya	Place
,	O
meski	O
di	O
negara	O
lain	O
dikenakan	O
biaya	O
.	O

Barclays	Organisation
adalah	O
anggota	O
Global	O
ATM	O
Alliance	O
,	O
sebuah	O
aliansi	O
bank	O
internasional	O
yang	O
memungkinkan	O
setiap	O
nasabah	O
banknya	O
memakai	O
kartu	O
ATM	O
atau	O
artu	O
cek	O
mereka	O
di	O
semua	O
bank	O
anggotanya	O
tanpa	O
tarif	O
akses	O
ATM	O
saat	O
bepergian	O
ke	O
luar	O
negeri	O
.	O

Perusahaan	O
pendahulu	O
BAE	O
pernah	O
memproduksi	O
Comet	O
,	O
pesawat	O
jet	O
komersial	O
pertama	O
di	O
dunia	O
,	O
Harrier	O
,	O
pesawat	O
jet	O
pertama	O
di	O
dunia	O
yang	O
dapat	O
melakukan	O
lepas	O
landas	O
ataupun	O
mendarat	O
secara	O
vertikal	O
,	O
radar	O
Blue	O
Vixen	O
yang	O
ada	O
di	O
dalam	O
BAE	O
Sea	O
Harrier	O
-LRB-	O
yang	O
menjadi	O
dasar	O
dari	O
pengembangan	O
radar	O
CAPTOR	O
di	O
dalam	O
pesawat	O
Eurofighter	O
-RRB-	O
,	O
dan	O
juga	O
memproduksi	O
pesawat	O
supersonik	O
Concorde	O
,	O
bersama	O
dengan	O
Aérospatiale	O
.	O

Sedangkan	O
Marconi	O
Electronic	O
Systems	O
-LRB-	O
MES	O
-RRB-	O
adalah	O
divisi	O
pertahanan	O
milik	O
General	O
Electric	O
Company	O
-LRB-	O
GEC	O
-RRB-	O
,	O
yang	O
sebagian	O
besar	O
bisnisnya	O
berurusan	O
dengan	O
sistem	O
pertahanan	O
laut	O
maupun	O
udara	O
.	O

Sedangkan	O
GEC	O
berawal	O
sejak	O
Perang	O
Dunia	O
I	O
,	O
dan	O
berkontribusi	O
terhadap	O
upaya	O
perang	O
,	O
seperti	O
memproduksi	O
radio	O
dan	O
lampu	O
,	O
dan	O
yang	O
paling	O
fenomenal	O
,	O
penemuan	O
teknologi	O
magnetron	O
untuk	O
meningkatkan	O
deteksi	O
radar	O
.	O

Antara	O
tahun	O
1945	O
dan	O
1999	O
,	O
GEC-Marconi	O
menjadi	O
salah	O
satu	O
kontraktor	O
pertahanan	O
paling	O
penting	O
di	O
dunia	O
.	O

Pada	O
bulan	O
Juni	O
1998	O
,	O
MES	O
mengakuisisi	O
Tracor	O
,	O
salah	O
satu	O
kontraktor	O
pertahanan	O
asal	O
Amerika	Place
Serikat	Place
,	O
seharga	O
£	O
830	O
juta	O
.	O

Dia	O
pernah	O
bermain	O
untuk	O
tim	O
Manchester	Organisation
United	Organisation
F.C.	Organisation
,	O
Preston	Organisation
North	Organisation
End	Organisation
F.C.	Organisation
,	O
dan	O
Waterford	O
United	O
F.C.	O
.	O

Di	O
timnas	O
,	O
dia	O
bermain	O
106	O
kali	O
dan	O
mencetak	O
49	O
gol	O
.	O

Kapten	O
klub	O
Roger	O
Byrne	Person
juga	O
tewas	O
,	O
bersama	O
dengan	O
Mark	O
Jones	O
,	O
Billy	O
Whelan	Person
,	O
Eddie	O
Colman	Person
dan	O
Geoff	O
Bent	O
.	O

Lazenby	Person
menghabiskan	O
masa	O
mudanya	O
di	O
Australia	Place
sampai	O
tahun	O
1963	O
ketika	O
Tentara	O
Nasional	O
Australia	Place
menawarinya	O
beasiswa	O
untuk	O
kuliah	O
di	O
Inggris	Place
,	O
dan	O
kemudian	O
Lazenby	Person
menerima	O
tawaran	O
tersebut	O
.	O

Kepopuleran	O
Lazenby	Person
sebagai	O
James	Person
Bond	Person
memang	O
kurang	O
terasa	O
mengigit	O
dibandingkan	O
para	O
pemeran	O
James	Person
Bond	Person
lainnya	O
.	O

Merujuk	O
kepada	O
serial	O
Batman	O
,	O
Mick	O
LaSalle	O
dari	O
San	Place
Francisco	Place
Chronicle	O
menyebut	O
:	O
dalam	O
salah	O
satu	O
episode	O
The	O
Daily	O
Show	O
di	O
2006	O
,	O
komedian	O
John	O
Oliver	O
menyarankan	O
agar	O
Paus	O
Benediktus	O
XVI	O
adalah	O
George	Person
Lazenby	Person
,	O
dengan	O
perbandingan	O
Sean	Person
Connery	Person
sebagai	O
Paus	O
Yohannes	O
Paulus	O
II	O
.	O

Bergabung	O
dengan	O
A.S.	Organisation
Roma	Organisation
tahun	O
1995	O
,	O
Delvecchio	Person
telah	O
bermain	O
untuk	O
Internazionale	O
-LRB-	O
1992	O
dan	O
1994-95	O
-RRB-	O
,	O
Venezia	O
-LRB-	O
1992-93	O
-RRB-	O
,	O
dan	O
Udinese	O
-LRB-	O
1993-94	O
-RRB-	O
.	O

Johan	Person
Vonlanthen	Person
-LRB-	O
lahir	O
1	O
Februari	O
1986	O
di	O
Santa	O
Marta	Person
,	O
Kolombia	Place
-RRB-	O
merupakan	O
pemain	O
sepak	O
bola	O
berkebangsaan	O
Swiss	Place
yang	O
saat	O
ini	O
bermain	O
untuk	O
tim	O
Red	O
Bull	O
Salzburg	O
.	O

Klub	O
sebelumnya	O
yang	O
pernah	O
ia	O
bela	O
adalah	O
BSC	Organisation
Young	Organisation
Boys	Organisation
,	O
PSV	Organisation
Eindhoven	Organisation
,	O
NAC	Organisation
Breda	Organisation
dan	O
Brescia	Organisation
Calcio	Organisation
.	O

Pada	O
tanggal	O
23	O
Agustus	O
1979	O
,	O
IKIP	O
Saraswati	O
diaktifkan	O
kembali	O
dan	O
dikembangkan	O
dengan	O
membuka	O
Fakultas	O
Sastra	O
dan	O
Seni	O
dengan	O
Jurusan	O
Bahasa	O
dan	O
Sastra	O
Indonesia	Place
.	O

Fakultas	O
Keguruan	O
jurusan	O
Eksakta	O
terdiri	O
dari	O
jurusan	O
Matematika	O
dan	O
Ilmu	O
Hayat	O
serta	O
Fakultas	O
Ilmu	O
Pendidikan	O
dengan	O
jurusan	O
Bimbingan	O
dan	O
Penyuluhan	O
-LRB-	O
BP	O
-RRB-	O
dan	O
jurusan	O
Pendidikan	O
Umum	O
-LRB-	O
PU	O
-RRB-	O
.	O

Melalui	O
Surat	O
Keputusan	O
Menteri	O
Pendidikan	O
dan	O
Kebudayaan	O
Republik	O
Indonesia	Place
IKIP	O
Saraswati	O
ditetapkan	O
kembali	O
dengan	O
status	O
terdaftar	O
Nomor	O
:	O
039/0/1981	O
,	O
tanggal	O
22	O
Januari	O
1981	O
yang	O
memiliki	O
Fakultas	O
Keguruan	O
dengan	O
jurusan	O
Bahasa	O
dan	O
Sastra	O
Indonesia	Place
,	O
Jurusan	O
Biologi	O
,	O
Jurusan	O
Sejarah/Antropologi	O
,	O
Jurusan	O
Matematika	O
dan	O
Jurusan	O
Bahasa	O
Inggris	Place
dan	O
Fakultas	O
Ilmu	O
Pendidikan	O
dengan	O
Jurusan	O
Bimbingan	O
dan	O
Penyuluhan	O
-LRB-	O
BP	O
-RRB-	O
dan	O
Jurusan	O
Pendidikan	O
Umum	O
-LRB-	O
PU	O
-RRB-	O
.	O

Dengan	O
dikeluarkannya	O
Surat	O
Keputusan	O
Menteri	O
Pendidikan	O
dan	O
Kebudayaan	O
Republik	O
Indonesia	Place
Nomor	O
:	O
691/01/1982	O
tanggal	O
8	O
maret	O
1982	O
,	O
Akademik	O
Bahasa	O
Asing	O
-LRB-	O
ABA	O
-RRB-	O
Saraswati	O
digabung	O
dan	O
diintegrasikan	O
ke	O
dalam	O
Universitas	Organisation
Mahasaraswati	Organisation
Denpasar	Organisation
,	O
sehingga	O
pada	O
saat	O
itu	O
Universitas	Organisation
Mahasaraswati	Organisation
Denpasar	Organisation
memiliki	O
Fakultas	O
Keguruan	O
,	O
Fakultas	O
Ilmu	O
Pendidikan	O
,	O
Fakultas	O
Pertanian	O
,	O
Fakultas	O
Hukum	O
,	O
Fakultas	O
Ekonomi	O
.	O

Fakultas	O
Teknik	O
dengan	O
jurusan	O
Teknik	O
Sipil	O
secara	O
resmi	O
berstatus	O
terdaftar	O
pada	O
tanggal	O
2	O
November	O
1982	O
melalui	O
Surat	O
Keputusan	O
Menteri	O
Pendidikan	O
dan	O
Kebudayaan	O
Republik	O
Indonesia	Place
Nomor	O
:	O
0358/0/1982	O
.	O

Rachmawati	Person
Soekarnoputri	Person
,	O
SH	O
didirikan	O
pada	O
tanggal	O
27	O
September	O
1981	O
merupakan	O
organisasi	O
yang	O
meneruskan	O
pemikiran	O
dan	O
pengabdiannya	O
,	O
melalui	O
bidang	O
pendidikan	O
untuk	O
mencerdaskan	O
kehidupan	O
bangsa	O
dalam	O
kerangka	O
``	O
Nation	O
and	O
Character	O
Building	O
''	O
yang	O
dicetuskan	O
Bung	O
Karno	Person
.	O

Sebagai	O
salah	O
satu	O
bentuk	O
pengabdian	O
di	O
bidang	O
pendidikan	O
,	O
pada	O
tahun	O
1983	O
Yayasan	O
Pendidikan	O
Soekarno	Person
mendirikan	O
Perguruan	Place
Tinggi	O
yang	O
diberi	O
nama	O
INSTITUT	O
ILMU	O
PENGETAHUAN	O
DAN	O
KEBUDAYAAN	O
BUNG	O
KARNO	O
.	O

Didirikannya	O
Universitas	Organisation
Bung	Organisation
Karno	Organisation
oleh	O
Yayasan	O
Pendidikan	O
Soekarno	Person
ternyata	O
mendapat	O
sambutan	O
masyarakat	O
yang	O
luar	O
biasa	O
.	O

Walaupun	O
Pemerintah	O
tidak	O
memberikan	O
izin	O
berdirinya	O
Universitas	Organisation
Bung	Organisation
Karno	Organisation
,	O
pihak	O
Yayasan	O
Pendidikan	O
Soekarno	Person
tetap	O
berupaya	O
sekuat	O
tenaga	O
untuk	O
mendirikan	O
Universitas	Organisation
Bung	Organisation
Karno	Organisation
,	O
dengan	O
membentuk	O
kembali	O
Panitia	O
Persiapan	O
Universitas	Organisation
Bung	Organisation
Karno	Organisation
pada	O
tahun	O
1996	O
yang	O
diperbaharui	O
pada	O
tahun	O
1998	O
.	O

Rachmawati	Person
Soekarnoputri	Person
,	O
SH	O
dan	O
atas	O
Ridho	Person
Tuhan	O
Yang	O
Maha	O
Esa	O
:	O
Pada	O
tanggal	O
12	O
Mei	O
1999	O
,	O
dalam	O
pertemuan	O
dengan	O
Tim	O
yang	O
dipimpin	O
oleh	O
Ketua	O
Umum	O
Yayasan	O
Pendidikan	O
Soekarno	Person
,	O
lbu	O
Hj	O
.	O

Rachmawati	Person
Soekarnoputri	Person
,	O
SH	O
,	O
Menteri	O
Pendidikan	O
dan	O
Kebudayaan	O
RI	O
menyatakan	O
bahwa	O
Pemerintah	O
mengizinkan	O
berdirinya	O
Universitas	Organisation
Bung	Organisation
Karno	Organisation
dan	O
menyetujui	O
semua	O
Ajaran	O
Bung	O
Karno	Person
diajarkan	O
kepada	O
mahasiswa	O
.	O

Terakhir	O
,	O
ia	O
bermain	O
untuk	O
Bolton	Organisation
Wanderers	Organisation
F.C.	Organisation
,	O
dan	O
tampil	O
29	O
kali	O
serta	O
mencetak	O
hanya	O
1	O
gol	O
.	O

Ia	O
telah	O
bermain	O
untuk	O
Spanyol	Place
dalam	O
4	O
edisi	O
Piala	O
Dunia	O
FIFA	Organisation
,	O
yakni	O
:	O
,	O
,	O
,	O
dan	O
,	O
serta	O
2	O
edisi	O
Piala	O
Eropa	Place
,	O
yakni	O
:	O
1996	O
dan	O
2000	O
.	O

Firma	O
ini	O
merupakan	O
penyedia	O
jasa	O
keuangan	O
besar	O
dengan	O
aset	O
senilai	O
$	O
2	O
trilyun	O
dan	O
merupakan	O
institusi	O
perbankan	O
AS	O
yang	O
memiliki	O
kapitalisasi	O
pasar	O
kedua	O
di	O
negara	O
ini	O
dan	O
dasar	O
deposito	O
domestik	O
terbesar	O
ketiga	O
-LRB-	O
setelah	O
Wells	Place
Fargo	O
dan	O
Bank	O
of	O
America	O
-RRB-	O
.	O

Unit	O
pengelola	O
investasi	O
global	O
JPMorgan	Organisation
Chase	Organisation
adalah	O
yang	O
terbesar	O
di	O
Amerika	Place
Serikat	Place
dengan	O
aset	O
senilai	O
$	O
53,5	O
miliar	O
pada	O
akhir	O
2009	O
.	O

Perusahaan	O
ini	O
dibentuk	O
tahun	O
2000	O
,	O
ketika	O
Chase	O
Manhattan	Place
Corporation	O
bergabung	O
dengan	O
J.P.	O
Morgan	O
&	O
Co.	O
.	O

Merek	O
J.P.	O
Morgan	O
digunakan	O
oleh	O
divisi	O
Bank	O
Investasi	O
,	O
Pengelolaan	O
Aset	O
,	O
Perbankan	O
Swasta	O
,	O
Pengelolaan	O
Kekayaan	O
Global	O
,	O
dan	O
Jasa	O
Keuangan	O
&	O
Sekuritas	O
.	O

Aktivitas	O
penggadaian	O
di	O
divisi	O
Perbankan	O
Swasta	O
dan	O
Pengelolaan	O
Kekayaan	O
Pribadi	O
dilakukan	O
di	O
bawah	O
perlindungan	O
JPMorgan	Organisation
Chase	Organisation
Bank	O
,	O
N.A.	O
--	O
perwakilan	O
aslinya	O
.	O

Merek	O
CHASE	O
digunakan	O
untuk	O
jasa	O
kartu	O
kredit	O
di	O
Amerika	Place
Serikat	Place
dan	O
Kanada	Place
,	O
aktivitas	O
perbankan	O
eceran	O
bank	O
di	O
Amerika	Place
Serikat	Place
,	O
serta	O
perbankan	O
komersial	O
.	O

Kantor	O
pusatnya	O
terletak	O
di	O
New	Place
York	Place
City	Place
,	O
sementara	O
bank	O
eceran	O
dan	O
komersialnya	O
berkantor	O
pusat	O
di	O
Chicago	Place
.	O

Dia	O
bertugas	O
sebagai	O
Perdana	O
Menteri	O
Australia	Place
dan	O
pemimpin	O
federal	O
Partai	Organisation
Buruh	Organisation
Australia	Place
